	0
900321	7.334566006722913
900469	3.493635443533144
900504	5.435569719744305
900306	5.301055420851102
900493	3.7929792984658435
900578	7.047740478587588
900320	2.5623227977614365
900407	5.8667802254688555
900281	6.189332457281918
900476	7.456815281524203
900105	3.4765600688516822
900051	5.185948714984002
900114	4.395561829135788
900594	4.696634518610683
900425	4.062844591528958
900430	4.227722415333556
900295	4.67339024346756
900225	5.804529454248387
900463	1.7414036113275613
900418	6.290905358549102
900130	5.797921941850236
900402	6.1617778782749095
900569	5.28917453417997
900510	3.5359649013935766
900112	3.607892946886676
900387	3.924306725333236
900491	5.2605046122386785
900618	3.975523798912769
900634	4.059074749492572
900441	3.265705137578758
900098	6.597240594682722
900543	3.3133317776640356
900069	2.245611415051692
900109	3.463596513847942
900580	3.413815461139165
900496	4.129669200432988
900277	5.645014461602303
900457	6.846189452217211
900360	7.381233505993943
900342	3.4980900320371555
900623	4.399268329210133
900298	4.256540390454989
900364	6.8230329447955675
900494	5.542074362900059
900328b	5.426970978381196
900598	3.4370530268530026
900121	3.3657557978419996
900313	5.2450061725482024
900124	3.130713151936859
900258	5.319415746560518
900147	6.0966952822217735
900325	5.597459188164163
900481	2.5681416785054534
900279	7.251571699786638
900127	6.6913996588400995
900091	5.160730891953679
900553	3.3788361221587415
900237	4.016171301718301
900408	6.673208564429691
900118	4.246673212792509
900287	7.198686483853009
900322	5.923678634547646
900557	6.159498693081064
900331	6.417984028246827
900146	3.4489181600457153
900240	3.497381136401354
900379	3.916862661239837
900304	2.7202661333979865
900266	4.825102308304181
900111	7.017242053233481
900079	5.89874311423081
900296	6.103680040250068
900327	7.218641390460177
900106	3.6674534601856807
900247	6.2804285705434895
900453	3.436551422288989
900401	6.780987439393104
900137	2.091788735476901
900120	5.970622271335604
900280	4.309646292181723
900603	4.303718532415246
900275	3.4783430736396115
900363	1.8614994912121365
900373	2.9188437906353806
900073	6.2228226675693055
900333	3.7699740777318977
900241	6.669436804772935
900477	5.747448593553294
900346	3.084441688893604
900226	3.1164134196378166
900419	6.876450729993147
900335	6.911840418445787
900394	7.972916529742807
900403	4.949832741074173
900626	2.648966286352794
900499	5.723204169421304
900549	3.697630887368437
900391	4.082325109436227
900460	6.2003214199184145
900573	6.628950157452213
900115	5.316276633648646
900303	7.397003835649219
900092	3.9012864672094967
900299	5.089803905338514
900428	2.934944713606349
900544	5.631114670080665
900589	2.805338928079801
900289	7.0764683843009495
900101	3.3763799031465127
900581	6.22259042265803
900074	6.501108182120425
900417	3.5974200509149434
900133	5.193747654793971
900129	5.165572167987763
900389	4.270965040202845
900454	5.30812191061991
900497	5.751187284165634
900341	7.2103597151971455
900482	6.881864307386014
900278	2.9238414618168815
900265	6.2598425670395015
900416	2.819173361028272
900382	5.934972361932106
900068	6.420962656896678
900509	6.7595805148126855
900290	3.8143667125393375
900065	3.896347565307154
900574	3.9896689817360738
900625	6.444079895881519
900597	3.7930480464451652
900252	3.4128895625317677
900144	3.230079304500709
900620	3.795936192468222
900590	3.0358440457828646
900592	3.1012246453504027
900117	3.3425863301097736
900064	5.89892254584334
900421	6.491962269843012
900498	6.759197870387206
900135	6.459565051956189
900380	7.176190010355452
900343	6.729755196936419
900507	4.234734533525722
900326	2.0879955991293104
900486	7.125403394081475
900378	6.839621979389952
900400	3.8990312783115337
900337	5.353247589927567
900397	3.560807140920793
900420	5.3749296557422745
900119	6.203822015284578
900334	5.473058242280977
900282	2.465797961877549
900361	4.282039931151422
900083	2.949057773053268
900456	3.5525087657145287
900439	6.706985136168354
900610	3.931283293047433
900471	4.543940505295824
900552	5.107196265624231
900288	3.312452189378127
900070	5.980733287911366
900257	4.523399101546992
900251	7.367985867496667
900547	3.486671945592069
900338	5.947266070645352
900305	5.5841629444980985
900253	6.107242037403092
900232	5.9657838690809
900632	4.559539074384261
900286	4.152674810694932
900250	4.150970611339853
900607	3.006412921042192
900110	7.677738280798845
900075	3.504905975170446
900057	6.4792541644401815
900357	2.2780784024605563
900123	3.9894168277205306
900365	3.6297215665174676
900427	6.864424196290545
900235	6.164887599559896
900384	6.374170317883044
900366	7.249905798830663
900340	6.303629265044293
900596	2.793944049816826
900422	2.7870576031894623
900088	3.255020425620064
900255	4.96354427906908
900262	4.543374061022733
900621	6.916710609016003
900063	5.709570370137135
900276	4.5837432720715
900293	4.9711865344306245
900445	5.974912624099123
900371	3.341798378490699
900562	5.197270361033444
