Genus,fold_0,fold_1,fold_2,mean_importance,std_importance
 g__Loigolactobacillus,7.321855684617995e-05,0.0002434492316419,0.0002640694535147,0.00019357908066762312,0.00012178369895546668
 g__KA00274,0.0001293600682415043,0.00033980562835240005,7.50321753965087e-05,0.00018139929066347612,0.0001370174608563678
 g__Pseudoglutamicibacter,7.956581233980873e-05,0.0001201900836581,0.0003441508917321,0.0001813022625766,0.0001163395601057
 g__Dysosmobacter,0.00010428092330854049,0.0003722790700343,3.3796296296296295e-05,0.00017011876321303785,0.00015798834225636327
 g__Gaiella,0.0002839335002707,0.00012924572788124809,0.00010657101333163745,0.00017325008049452422,0.00014167180957282732
 g__Salinicoccus,0.0002818008840345,0.0,0.0002320991854947,0.0001713000231764,0.0001228151406644
 g__Aliterella,0.0002001553448464,0.0,0.0003070124267785,0.0001690559238749,0.0001272518186842
 g__Fusobacterium_A,0.0001898545752147,0.0001768895934177,0.0002216762135847,0.0001961401274057,1.8816508022731803e-05
 g__Acetatifactor,0.0003297472474517,0.00012902403997815072,4.783275145584715e-05,0.00016886801296190715,0.00011907899783656563
 g__Geodermatophilus,5.1119250440942354e-05,0.00033814110020000116,9.27912220630789e-05,0.0001606838575680094,0.0001513029594147868
 g__Croceibacterium_484881,0.00023327916825368572,6.205957495293513e-05,0.0002189474471943,0.00017142873013369677,8.596262893397328e-05
 g__Gp6-AA45,9.01483614992008e-05,0.00032476385708989997,4.48594586900659e-05,0.00015325722575974717,0.00015635933038264844
 g__Selenomonas_A_42762,0.00019238012346974606,0.0002229198936755,0.0001039239734304,0.00017307466352522657,6.1985121664038e-05
 g__Fimenecus,0.00032651117205900965,4.168652093239886e-05,0.00010447927633923883,0.00015755898977684626,0.00012283248468845888
 g__Hydrogenophaga_590395,0.0,0.0003539920988671279,9.716790037451548e-05,0.00015038666641387598,0.00014977334513044288
 g__Modestobacter,0.0003143916716088307,5.182808214903425e-05,8.222750326540888e-05,0.00014948241900771114,0.00012187796413875505
 g__Senegalimassilia,0.0,0.0001508165443859,0.0002865577339603,0.0001457914261154,0.000117040655567
 g__Nosocomiicoccus,3.745072297008917e-05,0.0001269665361556,0.0002827956702675,0.0001490709764644,0.00010137386416
 g__Niastella,0.0002030596415813273,0.0,0.0002341137388079,0.00014572446012981147,0.00011470439049380598
 g__Xanthovirga,0.0,0.0001132656632208,0.0002971425907445,0.0001368027513218,0.0001224443429911
 g__Stutzerimonas_648792,0.0001545694643315406,0.0002149750744111843,8.375517114361461e-05,0.00015109990329544164,6.233339883392536e-05
 g__Gemmatirosa,0.0,0.0001601739026069,0.0002445031720512,0.0001348923582193,0.000101406172234
 g__VAYN01,0.0001516250982463,0.0002504715032749,0.0,0.0001340322005071,0.0001030084981165
 g__Rhodopila_506777,0.0,0.0002379830500468765,0.0001608453359103,0.00013294279531905884,0.00010661530869683212
 g__Dorea_D_146760,2.071428571428572e-05,0.0002598325261469,0.0001246275325895,0.0001350581148169,9.789784134871716e-05
 g__Acanthopleuribacter,0.0001977512767387,0.0002073978606031,0.0,0.0001350497124473,9.557573879439412e-05
 g__Alcaligenes,3.907552003211431e-05,0.0002641901276722,8.668658474815052e-05,0.0001299840774841,9.686812788928364e-05
 g__Bulleidia,0.0,0.0001382769180413,0.0002470926304226,0.0001284565161546,0.0001011138705361
 g__Nonomuraea_394555,4.9803099789211464e-05,0.0002991938430737436,0.0,0.00011633231428761028,0.0001359251560094563
 g__Hyphomicrobium_B_496627,0.0,0.0002006655825158,0.0001811105033607,0.0001272586952922,9.033892452241608e-05
 g__UBA1268,0.00018286453792224814,0.0,0.00019413847838292968,0.00012566767210174819,8.897989669056893e-05
 g__Advenella_A,0.0001286146789322,0.0002069738934565,5.597614101883706e-05,0.0001305215711358,6.165931932112885e-05
 g__Saccharopolyspora_D_379453,0.0002202383181353,0.0,0.0001455201664618,0.0001219194948657,9.144751853245172e-05
 g__Anaerotignum_189125,0.0002287737211581,0.0001343810460479,0.0,0.0001210515890686,9.387086765216566e-05
 g__GCA-002050365,0.0001422770675443,0.0002189605735934,0.0,0.0001204125470459,9.07174225808172e-05
 g__Lachnoclostridium_A_130679,0.00014590684397176854,9.309389729789256e-05,0.00013977608623097417,0.00012625894250022367,6.606696808318778e-05
 g__Aquabacterium_A_592457,0.0001486300816833,3.3461538461538457e-05,0.0001840376872539,0.0001220431024663,6.428294094189232e-05
 g__Paludisphaera,0.00020674366065119587,0.0,0.00012824617616463439,0.00011166327893862909,9.823124199180384e-05
 g__Ruminococcus_C_58660,7.146150682270684e-05,9.17760772806952e-05,0.0001894934062737975,0.00011757699679241326,7.068785005584067e-05
 g__Kineococcus,0.0,0.00019484623749708722,0.0001409706100202,0.00011193894917236241,8.564327433962072e-05
 g__Hominenteromicrobium,5.9080159413933534e-05,0.0002240478862501,2.2145397730758043e-05,0.0001017578144649,8.777695368781842e-05
 g__Petroclostridium,0.0001874064308862,0.0001222963570626,0.0,0.0001032342626496,7.768661474987128e-05
 g__Actinoplanes,1.997905643738975e-05,0.00014832393555839205,0.00014212917382534982,0.00010347738860704388,6.742728832934865e-05
 g__Negativicoccus,9.120019430101393e-05,7.935318975501716e-05,0.0001579739242263,0.0001095091027608,3.4609411715566045e-05
 g__Allosphingosinicella,0.0001167607816064,7.587700139122456e-05,0.0001366067623825,0.0001097481817934,2.5283833894662315e-05
 g__Chryseomicrobium_303841,0.0001518908360353,0.0001174398099696,4.554102827815567e-05,0.000104957224761,4.430524124460439e-05
 g__Rickettsia,0.000145605280085,1.8758417365228528e-05,0.0001381785474455,0.0001008474149652,5.812481819132247e-05
 g__UBA3402,4.625675639237546e-05,0.0002083475100738,2.47379010907551e-05,9.311405585233823e-05,8.195456876524072e-05
 g__W11650,0.0,0.0001056790370903,0.0001788918403441,9.485695914484894e-05,7.343210316896396e-05
 g__Clostridium_R_135822,2.936082318205328e-05,0.00016182107881572948,9.516933557292517e-05,9.545041252358348e-05,6.941353557926012e-05
 g__W5053,0.0001372080257405,2.6064797191557765e-05,0.000132712219665,9.866168086569264e-05,5.136655012401265e-05
 g__Limnohabitans_A,0.0001586997853365328,9.49664507381549e-05,0.0,8.455541202489591e-05,7.649355973786512e-05
 g__KBS-96,9.792424164362932e-05,4.922401609045444e-05,0.0001340769964676,9.374175140059384e-05,3.4767101194472385e-05
 g__Paraprevotella,5.553015399258848e-05,0.00013170353485605633,9.10959399753042e-05,9.277654294131634e-05,3.825885010079653e-05
 g__Tetragenococcus,0.0,0.00011988421601504708,0.00013481971710328804,8.490131103944503e-05,6.552554202942322e-05
 g__Campylobacter_B,0.0001135118292901,0.0001427023787299,0.0,8.540473600670183e-05,6.155484678144779e-05
 g__Blautia_A_141780,9.548355467641087e-05,7.001612644918983e-05,0.00010673466783853809,9.074478298804626e-05,3.771398123363144e-05
 g__Eubacterium_I,0.0,0.00018435322817871513,5.207453713825985e-05,7.880925510569056e-05,7.963552386298295e-05
 g__Bacillus_A,0.00016663199965310485,0.0,7.45315779602339e-05,8.038785920444624e-05,6.957193756139813e-05
 g__HOT-345,6.751348683898471e-05,1.840220090627601e-05,0.00015665868822532921,8.085812532356085e-05,6.50545198557085e-05
 g__Micavibrio_B_508655,0.000109302443608,0.0,0.0001372018332699,8.216809229268813e-05,5.9207491244160575e-05
 g__Gallibacter,0.00013629953037045558,4.224617511231432e-05,8.286753445684418e-05,8.713774664653803e-05,3.853014474942892e-05
 g__Rhizobium_C_501058,2.4817634601009105e-05,5.498922368931636e-05,0.00015015582294614354,7.665422707882893e-05,7.996133765096981e-05
 g__Arenimonas_613591,7.353286742395806e-05,0.00012120906245513575,6.988080314414304e-05,8.820757767441228e-05,2.3433351080910313e-05
 g__Chryseotalea,0.0001104164615751,3.445510022772864e-05,0.0001058388864937,8.357014943220207e-05,3.4779827411637395e-05
 g__Ilyomonas,0.0001264727480616,0.0,0.0001038287419733,7.676716334499137e-05,5.506411886131789e-05
 g__Photobacterium,8.217604277530265e-05,0.0001285971450881,2.4282744282744267e-05,7.835197738206474e-05,4.26719358278669e-05
 g__Nitrosocosmicus,7.845593457148755e-05,0.0001073683927284,6.574970791369209e-05,8.385801173789128e-05,1.7414851127936674e-05
 g__Paraburkholderia_580243,0.0001785908596939,1.5898702804499133e-05,0.0,6.48298541661419e-05,9.153467167602405e-05
 g__Evtepia,5.770837480919828e-05,3.85071142562012e-05,0.0001089574746204,6.83909878952997e-05,7.213494766975763e-05
 g__Eggerthella,5.618668368482025e-05,0.0001493088358069,0.0,6.84985064972552e-05,6.157362989803311e-05
 g__Actinotalea,9.43149467618833e-05,0.0,0.0001178568699621,7.072393890799852e-05,5.092453362894352e-05
 g__Alterileibacterium,0.0001301985249269238,4.5547131311716826e-05,3.509959768423117e-05,7.02817513076467e-05,4.262033302195349e-05
 g__UMGS1071,6.466213720963901e-05,0.0,0.0001318151036199,6.549241360984996e-05,5.398627005137843e-05
 g__Gulosibacter,9.916643300398052e-05,0.0,0.0001021922179799,6.711955032797912e-05,4.7476761830414126e-05
 g__Brotaphodocola,0.0,0.000120612028969,6.337864304524795e-05,6.133022400476078e-05,6.926239016817823e-05
 g__Marinomonas,0.0,8.476653544742177e-05,0.0001142038600787,6.632346517538308e-05,4.841308738357779e-05
 g__Chryseolinea_899021,0.0,4.410083757378043e-05,0.000142009397783776,6.203674511918548e-05,6.248426354078354e-05
 g__Gleimia,0.0,0.0001418272497632,4.679456786468067e-05,6.28739392093162e-05,5.900650716083276e-05
 g__Gluconobacter_C,1.9470664886854817e-05,0.0,0.0001567732579882,5.874797429168928e-05,6.976863612742725e-05
 g__Stoquefichus,1.373502815852026e-05,1.379901027788352e-05,0.0001514531628655559,5.966240043398656e-05,6.490588278370223e-05
 g__Azospirillum,0.000139961250865,4.1876459757217645e-05,0.0,6.061257020743567e-05,5.865474866841387e-05
 g__Lentihominibacter,0.00014699307236771433,0.0,2.7868193690978487e-05,5.8287088686230946e-05,6.45572189796347e-05
 g__Fluviicola,5.5369274158556945e-05,0.0001270217761541723,0.0,6.0797016770909755e-05,5.210018334391766e-05
 g__Wujia,0.0,0.0001038739475958,8.130358848693134e-05,6.172584536092872e-05,4.460878289244099e-05
 g__Alicyclobacillus_A_368256,4.966191024103313e-05,0.0,0.0001283418157125,5.933457531787718e-05,5.28398571305679e-05
 g__Criibacterium,2.87461818609022e-05,0.0,0.000140409519159,5.638523367332482e-05,6.0562068196948747e-05
 g__Camelimonas,0.0,0.00010005921596207176,8.108530908670302e-05,6.0381508349591605e-05,4.3627021485166735e-05
 g__Ruminiclostridium_E,0.0001090267347427,0.0,6.936277641137572e-05,5.946317038472318e-05,4.5057066569563256e-05
 g__Atopobium,8.039194468958391e-05,9.589216478896598e-05,0.0,5.87613698261833e-05,4.202965733597675e-05
 g__Pseudoleptotrichia,0.0,9.049014110183448e-05,7.791742534466328e-05,5.613585548216592e-05,4.8267540280885566e-05
 g__Paenibacillus_A,1.379901027788352e-05,0.0,0.0001413188125285,5.170594093549201e-05,6.361579068927998e-05
 g__Burkholderia,9.653295119971652e-05,2.0490602037916595e-05,4.715051139718694e-05,5.472468821160668e-05,4.959297628353886e-05
 g__Rhodocytophaga,0.0,8.238453273413399e-05,8.760851503094388e-05,5.666434925502596e-05,4.01244634865981e-05
 g__Macrococcus_B,0.0001108302687402,0.0,5.424827559806602e-05,5.502618144610772e-05,4.524961119826127e-05
 g__Halomonas_640244,7.785451857315103e-05,5.721402740930342e-05,5.3114286180116687e-05,6.272761072085705e-05,1.0826494520863111e-05
 g__Patulibacter,0.0,4.428229365635833e-05,0.00011374178464473224,5.2674692767030195e-05,4.864333610251779e-05
 g__Sarcina_201130,0.0,9.364091557451723e-05,6.746652654696764e-05,5.370248070716163e-05,3.944821065497291e-05
 g__Turicibacter,9.280054143119638e-05,5.361584592972114e-05,1.8333695095616582e-05,5.491669415217803e-05,3.0414875257184215e-05
 g__GWC2-73-18,5.7346526072511904e-05,7.388242405201817e-05,4.0411421485590295e-05,5.721345720337346e-05,1.366480354032226e-05
 g__Oerskovia,6.083482115350978e-05,9.21488133793357e-05,0.0,5.099454484428182e-05,3.825767226048805e-05
 g__Dysgonomonas,8.47116347698436e-05,5.7195960703015645e-05,0.0,4.7302531824286414e-05,4.7473195843205976e-05
 g__Nakamurella,7.626534438237029e-05,0.0,7.354397621415511e-05,4.99364401988418e-05,3.532786913072191e-05
 g__Tardiphaga,4.907601705814663e-05,9.504902269440448e-05,0.0,4.804167991751704e-05,3.881049315825743e-05
 g__Granulicella_C_416634,0.0001095976154361,0.0,2.4282744282744267e-05,4.462678657295568e-05,4.699871891765063e-05
 g__Haloferula_776278,7.639661669898104e-05,6.54374643484528e-05,0.0,4.727802701581128e-05,3.372866865582214e-05
 g__Enterococcus_E,0.0,0.0,0.0001208294313369,4.02764771123179e-05,5.695954017684953e-05
 g__Herbaspirillum,0.0,0.0001039179221036,2.5440313111545992e-05,4.311941173838831e-05,4.422779314546203e-05
 g__VFJQ01,0.0,9.196618153809484e-05,4.066067260107058e-05,4.420895137972181e-05,3.7628777536992656e-05
 g__Nitrospira_D,5.923636930057809e-05,6.817631651308773e-05,0.0,4.247089527122194e-05,3.943804561939735e-05
 g__Shinella,8.309901342094353e-05,4.532276995804382e-05,0.0,4.2807261126329115e-05,3.620676208310836e-05
 g__Singulisphaera,0.0,4.172470998280432e-05,8.459330123421994e-05,4.2106003739008086e-05,3.4536123041652675e-05
 g__Thermicanus,7.44848378461773e-05,0.0,5.358484400419672e-05,4.268989395012467e-05,3.157617288772383e-05
 g__Thermoanaerobacterium,3.0982905982905995e-05,0.0,8.11722704464034e-05,3.73850588097698e-05,3.344622592530587e-05
 g__Eubacterium_B,0.0,4.599042251449231e-05,6.523798838931379e-05,3.707613696793537e-05,2.8314829598100408e-05
 g__Thomasclavelia,0.0,2.2698377557453307e-05,8.331433749540866e-05,3.533757168428732e-05,3.5167519381825055e-05
 g__Enterenecus,0.0,7.914024754976654e-05,2.5575575575575572e-05,3.490527437511404e-05,3.297551773995534e-05
 g__Cellvibrio,0.0,4.551130031449317e-05,5.859238435943276e-05,3.4701228224641976e-05,2.511188457247165e-05
 g__Schaedlerella,3.392770079645223e-05,1.6273849607182945e-05,4.615016907974656e-05,3.211723982779391e-05,3.5105246714347624e-05
 g__JAACVK01,0.0,0.0,8.982408816132623e-05,2.994136272044208e-05,4.2343481235181375e-05
 g__RUG350,2.828840235225731e-05,4.85223357762346e-05,3.813758198406828e-05,3.831610670418673e-05,8.26143323958809e-06
 g__Clostridium_A_51961,2.0928369385719695e-05,1.3793759512937594e-05,6.513230663592435e-05,3.3284811844860545e-05,2.8378571360447952e-05
 g__Cohnella,0.0,0.0,8.156010675500737e-05,2.718670225166912e-05,3.844780304050964e-05
 g__Spirosoma,5.025839935579142e-05,3.64100161545247e-05,0.0,2.8889471836772033e-05,3.0073152657757314e-05
 g__Barnesiella_B,4.267972872324205e-05,0.0,4.985444540863639e-05,3.0844724710626143e-05,2.2006316089320844e-05
 g__Limivivens,5.115069794623088e-05,0.0,4.07802627630861e-05,3.064365356977233e-05,2.2078067692472803e-05
 g__Filifactor,1.681286549707601e-05,2.7476650431216075e-05,4.746354093881779e-05,3.0584352289036624e-05,2.194463484626329e-05
 g__Bdellovibrio,2.26139416939864e-05,6.415411851178701e-05,0.0,2.8922686735257804e-05,2.656799990593857e-05
 g__Gemmobacter_C,2.96634746313056e-05,5.851359214517372e-05,0.0,2.939235559215977e-05,2.388884321997718e-05
 g__Peredibacter,5.344281364108105e-05,2.312157162903432e-05,0.0,2.5521461756705123e-05,3.609279734791866e-05
 g__Mobilitalea_183372,0.0,0.0,7.646133352920215e-05,2.548711117640072e-05,3.604421829137679e-05
 g__Paenalcaligenes,2.182071852421277e-05,5.931243822162574e-05,2.3108578664134237e-06,2.7814671537417316e-05,2.365362051626642e-05
 g__Blastomonas_485421,3.837110614566192e-05,4.6937926327957945e-05,0.0,2.843634415787329e-05,2.0409423539265865e-05
 g__Solirubrum,4.284443439826381e-05,0.0,3.415204678362577e-05,2.5665493727296523e-05,1.8491936563634094e-05
 g__Chroococcidiopsis,5.3190625829455937e-05,0.0,1.831984440680093e-05,2.3836823412085623e-05,2.491460803991403e-05
 g__Tepidiphilus,2.2998350463139217e-06,0.0,6.522161250468474e-05,2.2507149183666217e-05,3.021827640035128e-05
 g__UBA3282,0.0,3.261874096981925e-05,4.304118607031232e-05,2.521997568004385e-05,1.8333797941592293e-05
 g__Eubacterium_R,0.0,0.0,6.32423153500505e-05,2.1080771783350168e-05,2.9812713361305863e-05
 g__Bittarella,4.7301738075020846e-05,0.0,2.130190796857465e-05,2.2867882014531832e-05,1.934257501409654e-05
 g__Erythrobacter_484373,2.207001522070015e-05,0.0,4.670984109806783e-05,2.2926618772922658e-05,1.907883017178895e-05
 g__Olegusella,0.0,6.0727993158293395e-05,0.0,2.0242664386097797e-05,2.862745051338635e-05
 g__UBA1351,3.5017612823845435e-05,0.0,3.005601716017307e-05,2.1691209994672838e-05,1.5471173218972743e-05
 g__Rhizobacter_590950,0.0,0.0,5.633865458378311e-05,1.8779551527927702e-05,2.6558296466079732e-05
 g__Desulfovibrio_446353,9.19934018525568e-06,0.0,4.990757415535753e-05,1.9702304780204406e-05,2.2015106317057658e-05
 g__VXNJ01,5.372987841592234e-05,0.0,0.0,1.790995947197411e-05,2.5328507586818265e-05
 g__Aneurinibacillus_A,5.192798507339857e-05,3.514867485455708e-07,0.0,1.7426490607314715e-05,2.4396662695657262e-05
 g__Oligoflexus,3.571811564161504e-05,2.3673469387755117e-05,0.0,1.979719500979005e-05,1.483722960521713e-05
 g__Lentilactobacillus,5.026960093797519e-05,0.0,0.0,1.675653364599173e-05,2.369731714052259e-05
 g__Demequina,2.496420375935316e-05,0.0,3.2333955719543494e-05,1.909938649296555e-05,1.3836382819567608e-05
 g__Paludihabitans,0.0,3.73747396101716e-05,1.4636591478696749e-05,1.7337110362956116e-05,1.5377199396405347e-05
 g__Jutongia,4.6856340007024936e-05,0.0,0.0,1.5618780002341645e-05,2.208829050703324e-05
 g__Rodentibacter_A_734545,0.0,0.0,4.623557438947803e-05,1.541185812982601e-05,2.1795658788569992e-05
 g__Hyphomicrobium_C,0.0,4.47787768795028e-05,0.0,1.4926258959834266e-05,2.1108917856490545e-05
 g__Ruoffia,0.0,4.3713629689743314e-05,0.0,1.4571209896581103e-05,2.0606802655930066e-05
 g__Paenibacillus_J_366884,2.2619122343800216e-05,0.0,2.5647782169521304e-05,1.608896817110717e-05,1.1443611542199984e-05
 g__CAG-349,0.0,0.0,4.03174839926276e-05,1.3439161330875869e-05,1.9005844221044703e-05
 g__Cupidesulfovibrio,0.0,0.0,3.973975405611555e-05,1.324658468537185e-05,1.8733499717176606e-05
 g__UBA952,0.0,0.0,3.945968905646325e-05,1.3153229685487748e-05,1.860147581022517e-05
 g__Lichenihabitans_504419,3.936140505584952e-05,0.0,0.0,1.3120468351949838e-05,1.8555144288014436e-05
 g__Aliarcobacter_475806,3.81952011671692e-05,0.0,0.0,1.2731733722389732e-05,1.8005390502726446e-05
 g__CAG-273,1.737276840505705e-05,2.307741278329515e-06,2.323127058510125e-05,1.4303926756162604e-05,8.81331800789108e-06
 g__Eubacterium_G_180878,0.0,2.0603685411252276e-05,1.9509177665216712e-05,1.3370954358822996e-05,9.465245274188751e-06
 g__Adhaeribacter_A,0.0,0.0,3.448646581176701e-05,1.1495488603922336e-05,1.6257075889772324e-05
 g__CAJPSE01,2.804363997024544e-05,0.0,0.0,9.347879990081813e-06,1.3219898661409771e-05
 g__Palsa-739,0.0,2.6669335262331597e-05,0.0,8.889778420777199e-06,1.2572045209154789e-05
 g__Flexibacter,0.0,0.0,2.579049637873168e-05,8.596832126243892e-06,1.2157756586378846e-05
 g__VFJN01,0.0,0.0,2.332726854465984e-05,7.775756181553278e-06,1.0996579849659076e-05
 g__SCN-69-37,0.0,2.29962325996664e-05,0.0,7.665410866555466e-06,1.084052800864484e-05
 g__Armatimonas,2.1787634804282345e-05,0.0,0.0,7.262544934760781e-06,1.0270789544082725e-05
 g__Limnovirga,2.071428571428572e-05,0.0,0.0,6.904761904761906e-06,9.764807930671372e-06
 g__F1-20-MAGs016,0.0,0.0,1.831984440680093e-05,6.106614802266976e-06,8.636057473554253e-06
 g__Paenibacillus_T_364413,3.742418376564715e-06,1.4730158730158731e-05,0.0,6.15752570224115e-06,6.251343940829569e-06
 g__Allosalinactinospora,1.4367816091954024e-05,0.0,0.0,4.789272030651342e-06,6.77305345964126e-06
 g__Udaeobacter,0.0,0.0,1.3791800491214812e-05,4.597266830404937e-06,6.501517101406634e-06
 g__UBA11740,0.0,0.0,0.0,0.0,0.0
 g__Abditibacterium,0.0,0.0,0.0,0.0,0.0
 g__UMGS872,0.0,0.0,0.0,0.0,0.0
 g__Alkalibacterium,0.0,0.0,0.0,0.0,0.0
 g__Kribbella,0.0,0.0,0.0,0.0,0.0
 g__Haematospirillum,0.0,0.0,0.0,0.0,0.0
 g__Aequorivita,0.0,0.0,0.0,0.0,0.0
 g__UBA994,0.0,0.0,0.0,0.0,0.0
 g__Jatrophihabitans_A_372606,0.0,0.0,0.0,0.0,0.0
 g__Alistipes_A_871404,0.0,0.0,0.0,0.0,0.0
 g__JAACSU01,0.0,0.0,0.0,0.0,0.0
 g__Treponema_C,0.0,0.0,0.0,0.0,0.0
 g__Geobacillus,0.0,0.0,0.0,0.0,0.0
 g__Lactiplantibacillus,0.0,0.0,0.0,0.0,0.0
 g__Alicyclobacillus_I,0.0,0.0,0.0,0.0,0.0
 g__Gordonibacter,0.0,0.0,0.0,0.0,0.0
 g__UBA4285,0.0,0.0,0.0,0.0,0.0
 g__Suilimivivens,0.0,0.0,0.0,0.0,0.0
 g__KBS-83,0.0,0.0,0.0,0.0,0.0
 g__Alicyclobacillus_B_368313,0.0,0.0,0.0,0.0,0.0
 g__Terriglobus_A,0.0,0.0,0.0,0.0,0.0
 g__Khoudiadiopia,0.0,0.0,0.0,0.0,0.0
 g__Victivallis,0.0,0.0,0.0,0.0,0.0
 g__Tautonia,0.0,0.0,0.0,0.0,0.0
 g__Truepera,0.0,0.0,0.0,0.0,0.0
 g__Aerococcus,0.0,0.0,0.0,0.0,0.0
 g__Harryflintia,0.0,0.0,0.0,0.0,0.0
 g__Dactylopiibacterium,0.0,0.0,0.0,0.0,0.0
 g__G11,0.0,0.0,0.0,0.0,0.0
 g__Pseudobutyricicoccus,0.0,0.0,0.0,0.0,0.0
 g__Prosthecobacter,0.0,0.0,0.0,0.0,0.0
 g__CADDYX01,0.0,0.0,0.0,0.0,0.0
 g__CAG-177,0.0,0.0,0.0,0.0,0.0
 g__Poseidonocella_488769,0.0,0.0,0.0,0.0,0.0
 g__Planctomicrobium,0.0,0.0,0.0,0.0,0.0
 g__Phreatobacter,0.0,0.0,0.0,0.0,0.0
 g__Micavibrio_B_508717,0.0,0.0,0.0,0.0,0.0
 g__Cellulomonas_A,0.0,0.0,0.0,0.0,0.0
 g__Edaphobacter_415416,0.0,0.0,0.0,0.0,0.0
 g__Cereibacter_A_494292,0.0,0.0,0.0,0.0,0.0
 g__Pediococcus,0.0,0.0,0.0,0.0,0.0
 g__Miltoncostaea,0.0,0.0,0.0,0.0,0.0
 g__Paucibacter_A,0.0,0.0,0.0,0.0,0.0
 g__Moheibacter,0.0,0.0,0.0,0.0,0.0
 g__Dyella_B,0.0,0.0,0.0,0.0,0.0
 g__Cnuella,0.0,0.0,0.0,0.0,0.0
 g__Dulcicalothrix,0.0,0.0,0.0,0.0,0.0
 g__Parafilimonas,0.0,0.0,0.0,0.0,0.0
 g__Devosia_A_501803,0.0,0.0,0.0,0.0,0.0
 g__Paenibacillus_J_366882,0.0,0.0,0.0,0.0,0.0
 g__Paenibacillus_AH,0.0,0.0,0.0,0.0,0.0
 g__Niveispirillum,0.0,0.0,0.0,0.0,0.0
 g__Ochrobactrum_A_499075,0.0,0.0,0.0,0.0,0.0
 g__Oceanisphaera,0.0,0.0,0.0,0.0,0.0
 g__Occallatibacter,0.0,0.0,0.0,0.0,0.0
 g__Pseudaminobacter_498387,0.0,0.0,0.0,0.0,0.0
 g__Metamycoplasma,0.0,0.0,0.0,0.0,0.0
 g__Alteraurantiacibacter_484829,0.0,0.0,0.0,0.0,0.0
 g__Pseudolabrys_502538,0.0,0.0,0.0,0.0,0.0
 g__AC-16,0.0,0.0,0.0,0.0,0.0
 g__Laedolimicola,0.0,0.0,0.0,0.0,0.0
 g__Seramator,0.0,0.0,0.0,0.0,0.0
 g__Scardovia,0.0,0.0,0.0,0.0,0.0
 g__Aquella,0.0,0.0,0.0,0.0,0.0
 g__Salmonella,0.0,0.0,0.0,0.0,0.0
 g__Flavipsychrobacter,0.0,0.0,0.0,0.0,0.0
 g__SCGC-AG-212-J23,0.0,0.0,0.0,0.0,0.0
 g__Leucobacter,0.0,0.0,0.0,0.0,0.0
 g__Ruthenibacterium,0.0,0.0,0.0,0.0,0.0
 g__Ruminococcus_C_59129,0.0,0.0,0.0,0.0,0.0
 g__Bacteroides_H_857955,0.0,0.0,0.0,0.0,0.0
 g__Nostoc_B_27156,0.0,0.0,0.0,0.0,0.0
 g__Bacteroides_I,0.0,0.0,0.0,0.0,0.0
 g__Limenecus,0.0,0.0,0.0,0.0,0.0
 g__Rhodovarius,0.0,0.0,0.0,0.0,0.0
 g__MWCO01,0.0,0.0,0.0,0.0,0.0
 g__Ramlibacter_588642,0.0,0.0,0.0,0.0,0.0
 g__REDI01,0.0,0.0,0.0,0.0,0.0
 g__Macellibacteroides,0.0,0.0,0.0,0.0,0.0
 g__QHVH01,0.0,0.0,0.0,0.0,0.0
 g__Pusillimonas_A,0.0,0.0,0.0,0.0,0.0
 g__Pseudoruminococcus,0.0,0.0,0.0,0.0,0.0
 g__Pseudomonas_S,0.0,0.0,0.0,0.0,0.0
 g__Pseudomonas_K,0.0,0.0,0.0,0.0,0.0
 g__Fen-455,0.0,0.0,0.0,0.0,0.0
