Genus,fold_0,fold_1,fold_2,mean_importance,std_importance
 g__Haemophilus_A,0.0007143008937772,0.0012031834675167504,0.002508173520164089,0.0014752192938193563,0.0008458557297882334
 g__Peptostreptococcus,0.0013315428970099607,0.0012864703712525494,0.0019706054439424577,0.0015295395707349557,0.0004536844618234035
 g__Planococcus,0.0010348039415806,0.0027874094892826,0.0003073460868276,0.0013765198392303,0.0010409149616496
 g__Cloacibacterium,0.00011105006300552276,0.001841701522169249,0.0020856191476488,0.0013461235776077623,0.0009288018568162487
 g__Agathobaculum,0.0017602654510769627,0.0018081587048162,0.0004179789474920868,0.0013288010344617,0.0007239030839162831
 g__Alitiscatomonas,0.0017714419407990297,0.0005343965914725835,0.0014419415079190668,0.0012492600133968354,0.0007817944793744539
 g__Sphingomicrobium_483192,0.0007690759570052989,0.0010559274329806,0.0020381017199903,0.0012877017033254,0.0005447441736615
 g__Dietzia,0.0017273650346154915,0.0006669804166792892,0.0014687065028093,0.001287683984701327,0.0005260323278566024
 g__Limosilactobacillus,0.0009801975875439,0.0014708161689437537,0.0012306735155267,0.0012272290906715588,0.0007051271741307655
 g__Pseudonocardia,0.0015964499120604018,0.001394152797199,0.0004635915455437034,0.0011513980849343604,0.0008328719547218759
 g__Oliverpabstia,0.001030893167157734,0.0015000648778713001,0.0012896360783395998,0.0012735313744562,0.0002746453380874393
 g__Abiotrophia,0.0004992261361420385,0.0016405448550455,0.001444316587108,0.0011946958594319,0.0005051844035751
 g__Rhodococcus_376336,0.0007517499093815735,0.0010122176286826287,0.0017738266394373898,0.0011792647258338242,0.0005499239911601894
 g__Bacillus_P_294101,0.0016666988919216,0.0012772893721412135,0.00044045397474442953,0.0011281474129356457,0.0007268889505426339
 g__Ligilactobacillus,0.0012393074009076682,0.00034869432417066886,0.0017796609069318,0.001122554210670012,0.0007041870278808808
 g__Ruminococcus_B,0.0011636094328446,0.0003953535170527,0.00173598896408,0.0010983173046591,0.0005501664410811648
 g__Solirubrobacter,0.0007989307835930809,0.0011792391544145138,0.0012738183941194403,0.0010839961107089794,0.0005873350731410498
 g__Varibaculum,0.0015005489345071002,0.0010983967280178,0.0006923411090163,0.0010970955905138,0.0004738108176555
 g__Sphingobium_A_485959,0.0014902989148033268,0.0009884386877272733,0.0008424433784381472,0.0011070603269895804,0.00042606805053502797
 g__Acetatifactor,0.0005628225325085,0.00172977010052,0.0008734633491405,0.001055351994056336,0.0006119748541541502
 g__Atopostipes,0.0012982970184427,0.0009079134841441,0.0009288303302182,0.0010450136109349,0.0004653241713378045
 g__Intestinibacter,0.000936204352816,0.0015294194628835,0.0006485606495203676,0.0010380614884066002,0.00041377686207420003
 g__Gluconobacter_A_506042,0.001370740664445148,0.00020014607750514608,0.0013858807631813,0.0009855891683771948,0.0006212947270242061
 g__Cellvibrio,0.001906479779886988,0.000284650940256,0.0006401466669817999,0.0009437591290415997,0.0007527251083398579
 g__Peptoniphilus_B_226777,0.0004509741779192,0.0005971849809142,0.0018475714373300523,0.0009652435320544507,0.0006268690913049184
 g__Caulobacter_487784,0.0017042360438671213,0.0004527905921244,0.0006808886424883559,0.0009459717594931924,0.0005962540597375639
 g__Stutzerimonas_648792,0.0002554913537844,0.0007782860517782,0.0017730530962849,0.0009356101672825,0.0006366103488403
 g__Rubellimicrobium,0.0006517640125597377,0.000497691313509,0.001671090989068918,0.000940182105045837,0.0005997364470773428
 g__Blautia_A_141780,0.0012050101692858,4.628533859303089e-05,0.0015143883548895001,0.0009218946209228001,0.0006681965226281
 g__Parasphingorhabdus,0.0008967337190801,0.0013415645295309,0.0007843595455514,0.0010075525980542,0.0002470682144234431
 g__Pseudoxanthomonas_A_615337,0.0012142726732738,0.0011847204394904631,0.00042077423287959485,0.0009399224485479526,0.00038541268430875437
 g__Stenotrophomonas_A_615274,0.0008668115420702227,0.001197220203462249,0.0008027720306171308,0.0009556012587165276,0.00029407706444937624
 g__Fannyhessea,0.0014157660351932263,0.0010072687079835626,0.00020588658990582662,0.0008763071110275385,0.0005601183202598572
 g__Faecalibacillus,0.0005223349099049,0.0009546761016620299,0.00128839532382,0.0009218021117956266,0.0003199159706660117
 g__Microsaccharimonas,0.0011393288481647,0.0012621675050775,0.00025610742379832385,0.0008858679256802001,0.00045089824838149997
 g__Marmoricola_A_392027,0.0005519190403069192,0.0010037362168846156,0.0009828647542011,0.0008461733371308,0.0005868869017517
 g__Bradyrhizobium_503372,0.0013188444924000001,0.0010231173474567002,8.161517060386694e-05,0.0008078590034868,0.0005343931348548
 g__Terrisporobacter,0.00049782806796779,0.0008977704281751,0.0010847115825813,0.0008267700262414,0.0003398816574744
 g__F0058,0.0005198488260997,0.0014303955086604893,0.0002752962619703,0.0007418468655768618,0.0005760277777802442
 g__Mycobacterium,0.0007882750244618207,0.001191744212410437,0.0002972123072203863,0.0007590771813641995,0.0004927288084327665
 g__Paratractidigestivibacter,0.0006916059971791,0.001265583019325,0.00035169999667745744,0.0007696296710605,0.0004492114090704
 g__Klebsiella_724518,0.0004048673418052,0.0015442189340382,0.0002025799231230095,0.0007172220663221365,0.000650032640245245
 g__Leptotrichia_A_993641,0.0006588557325808414,0.0005165556753095309,0.0010318329213148938,0.0007357481097349408,0.00047377405483649705
 g__Dictyoglomus,0.001057320309527595,0.000700763950177766,0.0005739712846233,0.0007773518481095537,0.0002475391142561541
 g__Devosia_A_502124,0.0005163265303083,0.0006330389661080741,0.0010717167228389032,0.0007403607397517516,0.0003552878148861898
 g__Eubacterium_I,6.633662981781259e-05,0.0009950327150625733,0.0010541362326082,0.0007051685258295239,0.00048232356701075925
 g__Campylobacter_A_477346,0.000376994366512906,0.0005634042869974023,0.0011485857326101277,0.0006963281287067421,0.0004252627048837432
 g__Thiopseudomonas,0.0010616320174359,0.0008562436546412,0.0001197315805723,0.0006792024175497,0.00044284623248581835
 g__Hominicoprocola,0.0008778962383890191,0.0010640096581489796,6.0520559784355354e-05,0.0006674754854408012,0.0004535804103634239
 g__Allosphingosinicella,0.0001483889027515,0.0010336403064165,0.000846034239495,0.0006760211495544,0.0003808725508496
 g__Kineococcus,0.0011186865712827,0.0008164924553669,1.4519203738843236e-07,0.0006451080728957,0.0004729813848607
 g__Sutterella,0.0003540551801218,0.001098996578615631,0.0005994830620207328,0.0006841782735860213,0.00031245812412676523
 g__Hominenteromicrobium,0.0009205129560433,0.0009708214801273,6.006457310805135e-05,0.0006504663364262,0.0004179819920329
 g__Parvimonas,0.00044356307433030977,0.0007030494950330877,0.0007561031238148617,0.0006342385643927856,0.00045494623864550984
 g__Paucibacter_A,0.000926930163947,0.0,0.0009210192653207,0.0006159831430892,0.0004355725420702
 g__Lachnospira,0.0005102037020012057,0.001053854525318199,0.0002881383025912886,0.0006173988433034725,0.0003959431841369923
 g__Methylobacterium,0.0007676082188726493,0.0008507995629215,0.00031417693833134003,0.0006441949067084836,0.0002793212331517903
 g__Limnovirga,0.0006589329734361,0.0010754313698392,9.433916139071165e-05,0.0006095678348886999,0.0004082374716104
 g__Alicyclobacillus_I,0.0001135319781778,0.0010005700852665,0.0007056629782851,0.0006065883472432,0.0003688459368932
 g__Methylibium,0.000890461231765541,0.0002749131804581497,0.000683608986803,0.0006163277996755969,0.00030885888850402466
 g__Enterovirga,0.0006267542818084877,0.0005170977740011095,0.0006028969962505,0.0005822496840199785,0.00042537344040263574
 g__Murdochiella,0.0009870243123461,7.114377089867296e-06,0.0007429561161029,0.0005790316018462001,0.00043030407038540004
 g__Anaerobutyricum,0.0005830470245127,0.0004343140045232001,0.0008657430441234608,0.000627701357719787,0.00018889578322523067
 g__Propioniciclava,0.0006283513974996,0.0008163464374676,0.0004646109812442,0.0006364362720705,0.0001437091546348
 g__Streptomyces_400150,0.0003272618293198211,0.0004875746371626902,0.0008518340294687275,0.0005555568319837536,0.00040526603487553897
 g__Kerstersia,0.00089980817832578,0.0006646961527569,0.0001582259200451,0.0005742434170425934,0.00030962533491982587
 g__UMGS872,0.0001494119010319,0.0011199877089255999,0.0003549901051,0.0005414632383523999,0.0004176090835011
 g__Paenalcaligenes,0.0010723604768154002,0.00020619723428576064,0.0003473300456857,0.0005419625855956,0.00039802339814027363
 g__Coprococcus_A_121497,0.0003075599348077256,0.001047838220548954,0.00018351863193690133,0.0005129722624311603,0.00039753379310466966
 g__Ochrobactrum_A_499027,0.0005247955249193153,0.0006514292845890364,0.00043179116951024373,0.0005360053263394609,0.0002576851946468254
 g__Gaiella,0.0004425407567737,0.0007841058171656,0.0003001308151407,0.0005089257963599,0.0003397308460584
 g__Cohnella,0.0,0.0008089033642584,0.0006974389223592,0.0005021140955392,0.0003579525146872
 g__Pleomorphomonas,0.00041224319641203764,0.00031056209826533886,0.0008031749433584287,0.0005086600793452892,0.0003074016564693202
 g__Phenylobacterium,0.0006295482612159898,0.0007093018728881595,0.00023845443084868377,0.0005257681883175777,0.00020964535209657686
 g__Eubacterium_G_180878,0.0005525437831058,0.00034443760109727445,0.0006817061921401999,0.0005262291921144535,0.0001389650315303695
 g__Schaedlerella,0.0007343102711858,0.0004397311119278,0.000294846606857,0.0004896293299902,0.000182846843361
 g__Arachnia,0.000118152553995,0.0006674585240173,0.0006281215614879,0.0004712442131667,0.0002501894468701
 g__Helcococcus,0.0003426198381608069,0.00026725352552355865,0.0007807638319438216,0.000463545731876029,0.0002538368183406293
 g__Catonella,5.451944982538469e-05,0.00047890670945468876,0.0007847031644668,0.0004393764412489078,0.0003186764925401591
 g__Haloferula_776278,0.0007989952762277,9.959882399095138e-06,0.00047035681605019997,0.0004264373248924123,0.0003291858828804522
 g__Geodermatophilus,0.0005793267065999,0.0006360213819429015,7.387013159566966e-05,0.000429739406712857,0.0003147971023330926
 g__KA00274,0.0006539692348164367,0.0005766524061173,2.35042735042735e-05,0.00041804197147927004,0.00029642891668279293
 g__Gallibacter,0.0001919086490309,0.0006816283935921999,0.0004187167928531,0.000430751278492,0.0002328981006488
 g__Gallicola,0.0004646986293815,5.356482125706325e-05,0.0007345372566467,0.0004176002357617,0.0002799935218908
 g__S5-A14a,0.000349330689670927,0.0005598241818194,0.0004235470641844,0.0004442339785582,0.00015189850006180498
 g__Aliterella,0.00010905895914189495,0.000514373170618,0.0006020746041739,0.00040850224464460485,0.0002832718476709096
 g__Novosphingobium,0.0006686098001276573,4.253808729120983e-05,0.00048720936393059774,0.0003994524171164235,0.00031455548604368794
 g__Ezakiella,0.00045898317140322657,0.0005432499567316999,0.00025238625232403754,0.000418206460153,0.000233947701946086
 g__Enterocloster,0.000490252463815173,0.0002492760441665312,0.00045893707616809676,0.0003994885280499374,0.00030374802520774486
 g__Faecousia,0.00030502091674369244,0.00036750844158620814,0.0005448322008242965,0.00040578718638472076,0.00024260245120248344
 g__Clostridium_H_221916,0.000139333456891,0.0007999606575429,0.00021461808264594241,0.0003846373990266,0.000312386913122132
 g__Acetobacter,0.00017051833243908023,0.000902266544387,2.321052931890369e-05,0.0003653318020483468,0.00038546374810890626
 g__Marinococcus,0.0002961475948568,0.000348346346949813,0.0006215116114835001,0.00042200185109670003,0.00015373438502472818
 g__Bacillus_A,0.0003052354308306,0.0003020887855923828,0.0005954936028294,0.0004009392730841,0.00023630004522670053
 g__Dysosmobacter,0.00026243175221246287,0.00043573549857736665,0.0005763050260767,0.00042482409228885074,0.00013765042200632313
 g__Parabacteroides_B_862066,0.0002928541054185476,0.0004675585056354586,0.00041220541877822175,0.00039087267661072216,0.00025236218011003746
 g__Hydrogenophaga_590395,0.0002435069958871,0.0006796140276849,0.0002814830505915,0.0004015346913879,0.0001972420393649
 g__Megasphaera_C,0.0006095125311270661,0.0002938244745483,0.0003001275516279,0.00040115485243441,0.00018906891835910615
 g__Sarcina_200052,0.0003504152735391,8.919819637638696e-05,0.0007027124894769195,0.0003807753197974732,0.000255568790378526
 g__Eremococcus,0.0001714161741945289,8.090553624125082e-05,0.0008048527979338028,0.00035239150278984044,0.0003364178315696459
 g__Centipeda,0.00014466804158573548,0.00021882984227024606,0.000730292547711234,0.00036459681052241775,0.00028373496465612994
 g__Metallococcus,0.0003761994465466,0.00027420804207774213,0.0005353729181533,0.00039526013559251403,0.0001272677278425502
 g__Coprococcus_A_187866,0.00021323532487789335,0.0005623171808147,0.0003505578942365088,0.00037537013330973405,0.00020347253818159928
 g__Tannerella,0.0001532547088997,0.0003405820738462442,0.0005410782003622582,0.00034497166103604336,0.00028697744638461867
 g__Turicibacter,0.000377325266242,2.020665901262916e-05,0.0006537781030366,0.0003504366760971,0.0002593523226303
 g__Hominimerdicola,0.0004094663298446086,0.00025419972928458946,0.0004040238845962,0.00035589664790839997,0.00021074766115181145
 g__CAG-273,0.0005091296265684718,0.00023524033284143256,0.0002831284162486,0.00034249945855288367,0.00025845512449362395
 g__Eubacterium_B,0.0005909131550571641,0.0002854967474748,0.00015952766129301112,0.0003453125212749917,0.00019281460247872297
 g__Gordonia_B_376796,0.0004401249012948,0.0004252206954089,0.0002330230279588311,0.0003661228748875,0.00010912580634523158
 g__Pseudoglutamicibacter,0.0003941201470238,0.0002504590327187,0.0004646290474967,0.0003697360757464,8.911840814911109e-05
 g__Anaeroglobus_38550,0.0002122731214293,0.0001880678281653,0.0006207035005775,0.0003403481500574,0.0001984873060247
 g__Urinicoccus,0.00032871436562771357,0.0002713582447910692,0.00044847606786235523,0.00034951622609372964,0.0001604095036700664
 g__Niveispirillum,0.0,0.000531374875624,0.0004547131510658,0.0003286960088966,0.0002345208657404
 g__Arsukibacterium_662823,0.0004766073630704009,0.0002052004700341,0.00038711538470970875,0.00035630773927136986,0.00011442512176947821
 g__Flavipsychrobacter,0.0,0.0003278048370775,0.0006288488962959,0.0003188845777911,0.0002568039613693
 g__Oribacterium,0.0004794959049326,0.0004793843884726,3.1168831168831166e-05,0.000330016374858,0.0002113171295877
 g__Rhodopila_506777,0.0004439885660756,0.0001161289565301,0.00045344296987771826,0.0003378534974945042,0.00017825953980790015
 g__Pseudoxanthomonas_A_615282,0.000333595887323,0.0005084646285739719,0.00018265086762353781,0.00034157046117353656,0.00016227722650278485
 g__Flavisolibacter_B,0.00041160849574752153,9.572477181397179e-05,0.0004640672039757,0.0003238001571789832,0.00020182974543086395
 g__Alicyclobacillus_B_368313,0.0003500268051312,0.0005833389771409,0.0,0.000311121927424,0.000239730797208
 g__OLB17_426821,0.00033957634520073715,0.0003944301258106377,0.0002416923032472,0.000325232924752871,0.00017440752575932132
 g__Pseudoroseomonas,0.0004157754858253591,0.00020951466083798606,0.00035033369400083405,0.0003252079468880504,0.00013730510751622623
 g__Pseudomonas_K,0.0003985289194458,0.0,0.0005037249486798,0.0003007512893752,0.0002169563008031
 g__Cellulomonas_A,0.0004180918724363,0.0004515200330782,0.0,0.0002898706351715,0.0002054233017163
 g__Deinococcus_B,0.0001772205487851154,0.00021024621176828705,0.0004678340003269352,0.00028510025362675745,0.00021753963852344123
 g__Devosia_A_501803,0.0001684480997684448,0.0003173131297643801,0.0004308929149108822,0.00030555138148120236,0.00010923702087230222
 g__Wujia,0.0002353151849762,0.0005044197456573616,0.00011106335232172727,0.00028359942765169053,0.00017931613543646703
 g__Brotaphodocola,0.00035669736158809996,0.00039430830335235745,6.497759386012469e-05,0.0002719944196002,0.0002066992507647264
 g__CAG-217,0.000408376709039703,0.0002885165485325,0.0001790441626615,0.0002919791400779343,9.687340818662315e-05
 g__Micromonospora_H_372070,5.5600092450220815e-05,0.0005656650779326,0.0001409019595091,0.00025405570996394337,0.0002355502620019502
 g__Lachnoclostridium_A_130679,0.0003295984701325,0.00041252458853621157,6.825450479906687e-05,0.0002701258544892099,0.0001639015295800764
 g__Aeromicrobium,0.0004530478826850826,0.0001617870596085,0.00016368302807406106,0.0002595059901225479,0.0001993424316683123
 g__Clostridium_R_135822,5.232437681213287e-05,0.0003320015398716292,0.00039055908284724226,0.0002582949998436238,0.00016219144266863564
 g__Adhaeribacter_A,0.0003288055110948,0.0004277201843129,0.0,0.0002521752318026,0.0001828301375512
 g__Nosocomiicoccus,9.215415531205282e-05,0.000416856957977,0.0002824312748392,0.0002638141293761,0.0001332114261703
 g__Fusobacterium_A,0.0001023368458269,0.0001475319265514,0.000498408739715,0.0002494258373644,0.0001770216805509
 g__Lautropia,0.0002739688932321,6.131567018077045e-05,0.0004291469946343,0.00025481051934908225,0.00015121109007554186
 g__Kingella_B_563201,0.0004235836274244,0.0001949737534879,0.00015104891254804926,0.00025653543115339197,0.00014392915314490187
 g__Cereibacter_A_494292,0.0,0.0003845542197724,0.0003570059255158,0.000247186715096,0.0001751488533012
 g__Mediannikoviicoccus,0.00029212297304255204,0.00027692558645252545,0.0002256395678995983,0.00026489604246492527,7.47499685112238e-05
