Genus,fold_0,fold_1,fold_2,mean_importance,std_importance
 g__Pseudonocardia,0.0005401465235411159,0.00030899143594793075,0.0003330965736557852,0.00039407817771486503,0.00028080322346200177
 g__Eubacterium_G_180878,0.0001169325387349021,0.0003622775599623,0.0006907834658000999,0.000389997854832424,0.0002855889309162192
 g__Planococcus,0.0003705419078175,0.0005367368276553,0.0003894930425251,0.0004322572593326,7.428221646461651e-05
 g__S5-A14a,0.0006853692637418,0.00011183291030331395,0.0002770676295051,0.0003580899345167,0.00024109955573891847
 g__Ligilactobacillus,0.0003674355103587435,0.00033801921036883667,0.0003931018336680533,0.0003661855181317519,0.0002057776754888652
 g__Thiopseudomonas,0.000157997771303753,0.0005048729048891,0.0004553319515964033,0.00037273420926311877,0.0001769915587754985
 g__Paucibacter_A,0.0002937066090116,0.0,0.0007236200866712,0.0003391088985609,0.0002971560009834
 g__Pseudoxanthomonas_A_615337,0.0005263520720798,0.0002238946785968,0.0003947071795542,0.0003816513100769,0.0001238223472398
 g__Gallicola,0.0005954069184566,0.0004029128640033846,5.52358541687228e-05,0.000351185212209506,0.00022377499699079544
 g__Novosphingobium,0.0003661220909550036,6.631579749427681e-05,0.0005690159177481403,0.00033381793539910917,0.00029213035278408074
 g__Schaedlerella,0.00035744651250710135,0.0002870029158232,0.0004774138236291,0.00037395441731983376,0.00010472298794125134
 g__Bacillus_J_295379,0.0001310965036313,0.00047254629806336637,0.00046146811435904224,0.0003550369720179769,0.00016061293235463
 g__Arsukibacterium_662823,0.0003206860651151,0.0005733619339702,0.0001330338103552,0.0003423606031468,0.0001804153602306
 g__Blautia_A_141780,5.837047223831014e-05,0.000463803821844,0.00048560703556290005,0.0003359271098817,0.00019934476221690676
 g__Propioniciclava,0.0003027008254167,0.0004165342422137,0.0003992358862899,0.0003728236513068,5.008470366971305e-05
 g__Murdochiella,0.0003628279469391636,0.00034483554032254955,0.0002604333540010113,0.00032269894708749004,0.0002447196796812578
 g__Aeromicrobium,0.0004290638903650271,0.00043680796673340003,9.1524096117067e-05,0.000319131984405129,0.00024138637837767247
 g__Alicyclobacillus_I,9.199751431566386e-05,0.0003778781116936,0.0005263623061014,0.0003320793107036,0.0001802615520382
 g__Pseudomonas_B_650326,0.0005018558781126,0.00039458669539799997,0.00010304316434502215,0.0003331619126185,0.00016851033408268876
 g__Aliterella,0.0,0.0002463283379254967,0.0006215710453756,0.00028929979443368965,0.0002628576824388108
 g__Haloferula_776278,0.0002711597544463536,0.0,0.0006040557914787,0.00029173851530838455,0.0002477723393538039
 g__Pseudomonas_K,0.000204463599145,0.0,0.000643892514319,0.0002827853711546,0.0002686386885478
 g__Berryella,0.0004323004624156,0.0003790851207905,0.000139121605879,0.000316835729695,0.0001275269919111
 g__Gallibacter,0.0003176955832952,0.00013814217494987233,0.00046496057788949997,0.00030693277871159997,0.00016608951076694503
 g__Microvirga,4.863693631147845e-05,0.0003723351320329,0.0004490592758039254,0.0002900104480494265,0.00022221870649594645
 g__Hydrogenophaga_590395,0.0003816678135007,0.0002202008385822921,0.0003554895387253,0.0003191193969360641,9.563555242270963e-05
 g__Sutterella,0.0002611161102215225,0.0003437044365495023,0.0003612526478789948,0.00032202439821663986,6.382332006290065e-05
 g__Catonella,0.00034122680745804794,0.00017021530137683504,0.00032371510488424314,0.0002783857379063804,0.00018151986921210634
 g__Megasphaera_C,0.0001666151851010834,0.00040923313850538793,0.0002924124712265,0.0002894202649443238,0.0001262657283943659
 g__Kingella_B_563201,0.00046124230211715025,0.00021609081919580087,0.000180258189599,0.0002858637703039837,0.00013134011329839286
 g__Bacillus_A,0.0001655502536921,0.0,0.0005967634324304,0.0002541045620408,0.0002515459503641
 g__Eubacterium_I,0.0002738390461695,0.0005089661913260428,0.0,0.00026093507916511425,0.00021397499922155624
 g__Edaphocola_927328,0.0004638806143568,0.0,0.0003304100621761,0.0002647635588443,0.0001949844500531
 g__Flavisolibacter_B,0.0001992903923886576,7.297766523445455e-05,0.0005161552300148873,0.0002628077625460179,0.00019388469650802196
 g__Segetibacter,0.0003781730539864,0.000267934079608,0.00014210287003499253,0.00026273666787650666,0.00018580991899102997
 g__Marinococcus,0.0001810197304749916,5.268326790365789e-05,0.0005379891795720001,0.00025723072598354867,0.00020626661834245036
 g__Urinicoccus,0.00020619549092704703,4.010992592262919e-05,0.0005111375868749283,0.00025248100124152076,0.0002225316255433205
 g__Azonexus,0.0004944187599258999,0.0,0.00025061743782762156,0.00024834539925110003,0.00022331313159781676
 g__Pseudoroseomonas,0.00014733410447435646,0.00032578053603030073,0.00029094610423067486,0.0002546869149117193,0.00018741811553419906
 g__CAG-217,0.0001233259763276,0.0003881648442242,0.0003072465060152,0.000272912442189,0.0001108122359107
 g__CAG-273,0.0002804818661523,0.00019900095509714873,0.00034086806970529387,0.00027345029698488087,0.00010236779709707157
 g__Hominenteromicrobium,0.0003462362020896,0.0003484235951865,0.0001200239066195,0.0002715612346319,0.0001071567932454
 g__Belnapia,0.0005115765146809,0.0001594097378415388,6.163267545148294e-05,0.0002442063093246468,0.00020341324816128208
 g__Hominilimicola,0.00036123715991569997,0.00016883512717141467,0.0002504346620118996,0.0002601689830329588,0.0001097500230777464
 g__Clostridium_H_221916,0.0,0.0003425504515421,0.0003698348269795,0.00023746175950719998,0.0001711571099963644
 g__KA00274,0.00011648746915937507,0.00023343954126028388,0.0003920025653227309,0.0002473098585807434,0.00012500163321145491
 g__Treponema_B_986142,7.871477223873213e-05,0.0002580733919434171,0.00039027010416752174,0.0002423527561165796,0.0001316555521630361
 g__Allosphingosinicella,0.0002077117801261,0.00032606061392382495,0.00025098892791797564,0.00026158710732263356,5.1991954884195624e-05
 g__Gaiella,0.0002858163146300095,0.0003353145339570669,5.6949038882934375e-05,0.0002260266291567104,0.00018814615404058263
 g__Fusobacterium_A,0.0002417593927216,0.0003952310462904,7.922380181944971e-05,0.0002387380802771,0.0001290271053854
 g__Sphingopyxis_485592,0.0001152303716811,0.0005061437319188631,9.228623039364702e-06,0.000210200908879721,0.00021447783160722292
 g__Ezakiella,0.0003512993503144,0.0002007833067634,0.0001725830514505,0.0002415552361761,7.845016057313971e-05
 g__Niveispirillum,0.0,0.0001746469704648,0.0004620741952009,0.0002122403885552,0.0001905047493379
 g__Lachnoclostridium_A_130679,0.0003349990083939,0.0002142193925876,0.0001781111146119,0.0002424431718645,6.708645710993241e-05
 g__Variovorax,0.0002535560613585,0.0003191565578677,0.0001191495359795,0.0002306207184019,8.324752115847801e-05
 g__Carnobacterium_A_320743,0.0001911265550658,9.727968511644872e-05,0.0003759283535598,0.0002214448645807,0.0001157602983905
 g__Paenalcaligenes,0.0002349537945742984,0.0003031545841575212,0.00013500545968765654,0.00022437127947309206,8.86001511494167e-05
 g__Devosia_A_501803,0.0002067290644180429,0.0003747544093588882,5.904881350533525e-05,0.00021351076242738878,0.00013089586952373284
 g__Blastomonas_485421,0.0002676381687512709,0.00021195937625298334,0.00017169320142944842,0.0002170969154778616,0.00011459077846104839
 g__Niastella,8.97051474420184e-05,0.0003378555063016558,0.0001940280988078965,0.00020719625085049273,0.00014704516430917564
