	0
900087	0.9098777738633956
900374	0.767708095188981
900609	0.701882307111446
900550	0.8003784284289719
900473	0.7128980338681015
900502	0.5808291917577089
900321	0.8813541673388114
900469	0.6438379993356856
900504	0.833221138445305
900306	0.8126013758371935
900493	0.6167699622047778
900578	0.8311230078076235
900320	0.4088734762421491
900407	0.7873592812519512
900281	0.752153217864731
900476	0.8810532058103022
900105	0.47481483344246966
900051	0.7632663082440733
900114	0.6165503345411263
900594	0.7100288038770218
900425	0.6155906431913702
900430	0.7157272251625346
900295	0.7272327583528271
900225	0.8610187465068442
900463	0.3395023447867286
900418	0.7695367031917454
900130	0.7570856400229484
900402	0.8139888258229933
900569	0.7269219490455675
900510	0.695035032535893
900112	0.5723379494012365
900387	0.691821661590933
900491	0.7257943187871844
900618	0.7631364597949126
900634	0.773462426661661
900441	0.6316736000363037
900098	0.8521951467689004
900543	0.5757422323926289
900069	0.5493900500792731
900109	0.5772660856413236
900580	0.7262757669168118
900496	0.7476460358889405
900277	0.7542962880983508
900457	0.8295731249806101
900360	0.8640063224970423
900342	0.6714888850175594
900623	0.7041164161626849
900298	0.7148807611582461
900364	0.8577903635450643
900494	0.7140421027865325
900328b	0.677894765740377
900598	0.5772488590705669
900121	0.5147077621244814
900313	0.7434154791813959
900124	0.6444473856684253
900258	0.742948510713603
900147	0.8191242195540219
900325	0.7016751626923426
900481	0.4176011840162135
900279	0.8572173671586188
900127	0.8165464549725021
900091	0.7910909602325507
900553	0.6392770090610209
900237	0.6282809560437095
900408	0.7963846805932089
900118	0.7449729183659091
900287	0.8973269054258801
900322	0.7685743628957293
900557	0.7784133495813189
900331	0.7703814744697454
900146	0.6080147295243232
900240	0.5828968560668923
900379	0.5651437171066067
900304	0.4982691099402357
900266	0.6777837123546004
900111	0.8563087566712454
900079	0.8785414680935317
900296	0.8949442637629276
900327	0.8597095586347369
900106	0.5963584174955584
900247	0.7765635148899827
900453	0.8407541684801617
900401	0.8357410551899456
900137	0.39043741127922377
900120	0.8350816010048248
900280	0.8272741859282216
900603	0.6383949578180366
900275	0.6895462549785835
900363	0.438213572458799
900373	0.5120383575580048
900073	0.8237142735024436
900333	0.5377053032785074
900241	0.7988566260111021
900477	0.8335896307715936
900346	0.549350148899754
900226	0.4915594877197176
900419	0.8366358121108929
900335	0.8375282476941069
900394	0.8711394659492975
900403	0.6711601730609555
900626	0.441494381058799
900499	0.7494415993716699
900549	0.6814320816477443
900391	0.6638199961895391
900460	0.820735786109858
900573	0.8201964754094379
900115	0.7191623857042472
900303	0.8639096476320736
900092	0.7546118108330606
900299	0.730686409073235
900428	0.7038363310110367
900544	0.7189063883059179
900589	0.49964094422797
900289	0.8870778576359962
900101	0.578851974741033
900581	0.7493683433325297
900074	0.8465557691254505
900417	0.7405175225104959
900133	0.6910530977218734
900129	0.7532205428474905
900389	0.752934553162129
900454	0.8372630122486683
900497	0.8164204311568821
900341	0.9313944925248719
900482	0.8645556076640352
900278	0.4970285358609451
900265	0.9047501522092973
900416	0.6636585375118388
900382	0.7947624338388016
900068	0.8037571776400995
900509	0.8172170379059611
900290	0.5890246646502411
900065	0.7094777476679353
900574	0.63475157878731
900625	0.8495862563946538
900597	0.7281086479189974
900252	0.5987063685053242
900144	0.59526754600422
900620	0.6257633333910418
900590	0.4620868747759453
900592	0.6855713872113298
900117	0.5892693387037213
900064	0.8310645087113991
900421	0.8274769616286192
900498	0.9143543876456586
900135	0.8080159456265275
900380	0.8225317915896476
900343	0.8140714851905103
900507	0.7084718446724726
900326	0.455400801817004
900486	0.8743097533699348
900378	0.915905631801071
900400	0.7376981196240635
900337	0.7241636531234463
900397	0.5432540806902647
900420	0.7221510762160319
900119	0.7805152724489445
900334	0.6948576736913913
900282	0.4489919738613357
900361	0.6629128047112565
900083	0.5034256300090719
900456	0.5856341135410246
900439	0.8287639205500752
900610	0.6218487831626431
900471	0.6523228856370266
900552	0.731975257065848
900288	0.7224600395002402
900070	0.8689588062344594
900257	0.6493739852821788
900251	0.8863334064884153
900547	0.5878985608600303
900338	0.8366386170303561
900305	0.7225958105198598
900253	0.7479867305590503
900232	0.7775616709419737
900632	0.8402721357142074
900286	0.633552295142366
900250	0.6795373646632179
900607	0.5506824026843674
900110	0.9007664073284398
900075	0.7456549142931143
900057	0.9101429690527555
900357	0.51084501283522
900123	0.5849431297485752
900365	0.691648571215824
900427	0.9123901997994693
900235	0.7612821900930404
900384	0.7710578090416297
900366	0.911456735027205
900340	0.7683069784168634
900596	0.4769465882768677
900422	0.48207649087627974
900088	0.582818671602497
900255	0.6922728310366714
900262	0.6001929622042667
900621	0.8524686226730256
900063	0.7857077317687586
900276	0.6207918262305746
900293	0.7302669820142159
900445	0.780196869406926
900371	0.5569663964151166
900562	0.780580546967764
